frequencia (Hz),Vpp1 (V),Vpp2 (V),fase (Ch2-Ch1) (graus),T,T_dB
1525.9999999999995,2.3011500835,0.37915802,-17.3308963776,0.027148797854880065,-15.662493961506698
1526.6853287554895,2.2944257259,0.3752510548,-17.1638145447,0.026748278502405916,-15.727041635853269
1527.3709652930931,2.3011307716,0.3748582304,-18.2640590668,0.02653698025606629,-15.76148498681163
1528.0569097510327,2.3077669144,0.3762512505,-18.92420578,0.026581043033519092,-15.75427981451444
1528.7431622675972,2.315404892,0.3740720153,-18.4728164673,0.02610096388578039,-15.833434542499926
1529.429722981138,2.3227083683,0.3754951358,-18.0550441742,0.02613480486076251,-15.827807382756408
1530.1165920300632,2.3150272369,0.3745185733,-18.9473667145,0.026171855310627667,-15.821654893353777
1530.8037695528485,2.3367552757,0.3770167828,-20.0366954803,0.026031242774093428,-15.845050974671366
1531.49125568803,2.3295679092,0.3762281835,-20.5272827148,0.02608266126717514,-15.836480987267718
1532.1790505742074,2.3221316338,0.3773862422,-21.3708686829,0.026411827844370097,-15.782015421760892
1532.8671543500382,2.3295488358,0.376463443,-20.61236763,0.026115718643526926,-15.830980188936547
1533.5555671542468,2.3367168903,0.3772700131,-20.7480068207,0.026067079639898925,-15.839076212029644
1534.2442891256196,2.3440892696,0.3714668155,-20.994474411,0.025112604197499735,-16.00108248260408
1534.9333204030008,2.3510336876,0.3773140609,-21.4628143311,0.025756584698820834,-15.891117245727228
1535.6226611253023,2.3438017368,0.3730847538,-22.092666626,0.02533805416635608,-15.962267397786139
1536.3123114314972,2.3506495953,0.3720899224,-22.3204421997,0.02505647802585092,-16.010799741013603
1537.0022714606173,2.3581569195,0.373054564,-21.4760150909,0.025026453665641303,-16.016006870501997
1537.692541351761,2.3501741886,0.3770468235,-23.9114398956,0.025738928785697765,-15.894095317183915
1538.3831212440894,2.3726017475,0.3712435961,-23.6900367737,0.02448320392263609,-16.111317501345816
1539.0740112768215,2.3650295734,0.3773247898,-23.970407486,0.025454087114697866,-15.942424738833147
1539.7652115892429,2.3723053932,0.3691701591,-24.147693634,0.024216534021117175,-16.15888014917885
1540.4567223207027,2.3791451454,0.3673897088,-25.0338459015,0.02384581100982625,-16.22587902372379
1541.148543610607,2.3721020222,0.373339206,-25.0646953583,0.02477082502102963,-16.060595284923334
1541.84067559843,2.3796737194,0.3697909713,-24.1923542023,0.0241478115502905,-16.171222220428607
1542.5331184237064,2.3869953156,0.3701580167,-25.095621109,0.02404756933992459,-16.189288143257414
1543.225872226035,2.3945207596,0.3714781404,-27.1278572083,0.02406740756570021,-16.185706874792828
1543.9189371450734,2.4016129971,0.3682893813,-25.8096427917,0.02351648151301862,-16.28627655971218
1544.612313320546,2.4090049267,0.3673624098,-26.4935054779,0.023254877393698636,-16.33485945869966
1545.3060008922398,2.4015936852,0.3702294528,-26.9054985046,0.02376527610945843,-16.240571356247408
1546.0000000000005,2.4086146355,0.3716389537,-26.4771327972,0.023807172325296076,-16.23292184454318
